F,T,M
0.13592233,0.770909091,LR.SRO.newton-cg
0.13592233,0.778181818,LR.SRO.newton-cg
0.137864078,0.778181818,LR.SRO.newton-cg
0.137864078,0.781818182,LR.SRO.newton-cg
0.138834951,0.781818182,LR.SRO.newton-cg
0.138834951,0.787272727,LR.SRO.newton-cg
0.139805825,0.787272727,LR.SRO.newton-cg
0.139805825,0.789090909,LR.SRO.newton-cg
0.144660194,0.789090909,LR.SRO.newton-cg
0.144660194,0.792727273,LR.SRO.newton-cg
0.148543689,0.792727273,LR.SRO.newton-cg
0.148543689,0.794545455,LR.SRO.newton-cg
0.157281553,0.794545455,LR.SRO.newton-cg
0.157281553,0.798181818,LR.SRO.newton-cg
0.159223301,0.798181818,LR.SRO.newton-cg
0.159223301,0.8,LR.SRO.newton-cg
0.166990291,0.8,LR.SRO.newton-cg
0.166990291,0.801818182,LR.SRO.newton-cg
0.170873786,0.801818182,LR.SRO.newton-cg
0.170873786,0.803636364,LR.SRO.newton-cg
0.17184466,0.803636364,LR.SRO.newton-cg
0.17184466,0.807272727,LR.SRO.newton-cg
0.172815534,0.807272727,LR.SRO.newton-cg
0.172815534,0.809090909,LR.SRO.newton-cg
0.174757282,0.809090909,LR.SRO.newton-cg
0.174757282,0.810909091,LR.SRO.newton-cg
0.17961165,0.810909091,LR.SRO.newton-cg
0.17961165,0.812727273,LR.SRO.newton-cg
0.181553398,0.812727273,LR.SRO.newton-cg
0.181553398,0.816363636,LR.SRO.newton-cg
0.193203883,0.816363636,LR.SRO.newton-cg
0.193203883,0.818181818,LR.SRO.newton-cg
0.197087379,0.818181818,LR.SRO.newton-cg
0.197087379,0.821818182,LR.SRO.newton-cg
0.203883495,0.821818182,LR.SRO.newton-cg
0.203883495,0.823636364,LR.SRO.newton-cg
0.210679612,0.823636364,LR.SRO.newton-cg
0.210679612,0.825454545,LR.SRO.newton-cg
0.222330097,0.825454545,LR.SRO.newton-cg
0.222330097,0.827272727,LR.SRO.newton-cg
0.226213592,0.827272727,LR.SRO.newton-cg
0.226213592,0.829090909,LR.SRO.newton-cg
0.230097087,0.829090909,LR.SRO.newton-cg
0.230097087,0.830909091,LR.SRO.newton-cg
0.231067961,0.830909091,LR.SRO.newton-cg
0.231067961,0.834545455,LR.SRO.newton-cg
0.246601942,0.834545455,LR.SRO.newton-cg
0.246601942,0.836363636,LR.SRO.newton-cg
0.250485437,0.836363636,LR.SRO.newton-cg
0.250485437,0.838181818,LR.SRO.newton-cg
0.253398058,0.838181818,LR.SRO.newton-cg
0.253398058,0.84,LR.SRO.newton-cg
0.260194175,0.84,LR.SRO.newton-cg
0.260194175,0.841818182,LR.SRO.newton-cg
0.263106796,0.841818182,LR.SRO.newton-cg
0.263106796,0.847272727,LR.SRO.newton-cg
0.276699029,0.847272727,LR.SRO.newton-cg
0.276699029,0.849090909,LR.SRO.newton-cg
0.280582524,0.849090909,LR.SRO.newton-cg
0.280582524,0.850909091,LR.SRO.newton-cg
0.281553398,0.850909091,LR.SRO.newton-cg
0.281553398,0.854545455,LR.SRO.newton-cg
0.283495146,0.854545455,LR.SRO.newton-cg
0.283495146,0.858181818,LR.SRO.newton-cg
0.285436893,0.858181818,LR.SRO.newton-cg
0.285436893,0.86,LR.SRO.newton-cg
0.286407767,0.86,LR.SRO.newton-cg
0.286407767,0.861818182,LR.SRO.newton-cg
0.287378641,0.861818182,LR.SRO.newton-cg
0.287378641,0.863636364,LR.SRO.newton-cg
0.29223301,0.863636364,LR.SRO.newton-cg
0.29223301,0.865454545,LR.SRO.newton-cg
0.294174757,0.865454545,LR.SRO.newton-cg
0.294174757,0.867272727,LR.SRO.newton-cg
0.298058252,0.867272727,LR.SRO.newton-cg
0.298058252,0.870909091,LR.SRO.newton-cg
0.315533981,0.870909091,LR.SRO.newton-cg
0.315533981,0.878181818,LR.SRO.newton-cg
0.316504854,0.878181818,LR.SRO.newton-cg
0.316504854,0.881818182,LR.SRO.newton-cg
0.323300971,0.881818182,LR.SRO.newton-cg
0.323300971,0.883636364,LR.SRO.newton-cg
0.326213592,0.883636364,LR.SRO.newton-cg
0.326213592,0.885454545,LR.SRO.newton-cg
0.333980583,0.885454545,LR.SRO.newton-cg
0.333980583,0.887272727,LR.SRO.newton-cg
0.334951456,0.887272727,LR.SRO.newton-cg
0.334951456,0.889090909,LR.SRO.newton-cg
0.340776699,0.889090909,LR.SRO.newton-cg
0.340776699,0.890909091,LR.SRO.newton-cg
0.344660194,0.890909091,LR.SRO.newton-cg
0.344660194,0.894545455,LR.SRO.newton-cg
0.350485437,0.894545455,LR.SRO.newton-cg
0.350485437,0.896363636,LR.SRO.newton-cg
0.360194175,0.896363636,LR.SRO.newton-cg
0.360194175,0.898181818,LR.SRO.newton-cg
0.374757282,0.898181818,LR.SRO.newton-cg
0.374757282,0.9,LR.SRO.newton-cg
0.376699029,0.9,LR.SRO.newton-cg
0.376699029,0.901818182,LR.SRO.newton-cg
0.391262136,0.901818182,LR.SRO.newton-cg
0.391262136,0.903636364,LR.SRO.newton-cg
0.393203883,0.903636364,LR.SRO.newton-cg
0.393203883,0.907272727,LR.SRO.newton-cg
0.402912621,0.907272727,LR.SRO.newton-cg
0.402912621,0.910909091,LR.SRO.newton-cg
0.403883495,0.910909091,LR.SRO.newton-cg
0.403883495,0.912727273,LR.SRO.newton-cg
0.413592233,0.912727273,LR.SRO.newton-cg
0.413592233,0.918181818,LR.SRO.newton-cg
0.423300971,0.918181818,LR.SRO.newton-cg
0.423300971,0.92,LR.SRO.newton-cg
0.424271845,0.92,LR.SRO.newton-cg
0.424271845,0.921818182,LR.SRO.newton-cg
0.433009709,0.921818182,LR.SRO.newton-cg
0.433009709,0.923636364,LR.SRO.newton-cg
0.433980583,0.923636364,LR.SRO.newton-cg
0.433980583,0.925454545,LR.SRO.newton-cg
0.43592233,0.925454545,LR.SRO.newton-cg
0.43592233,0.927272727,LR.SRO.newton-cg
0.439805825,0.927272727,LR.SRO.newton-cg
0.439805825,0.929090909,LR.SRO.newton-cg
0.454368932,0.929090909,LR.SRO.newton-cg
0.454368932,0.930909091,LR.SRO.newton-cg
0.458252427,0.930909091,LR.SRO.newton-cg
0.458252427,0.934545455,LR.SRO.newton-cg
0.467961165,0.934545455,LR.SRO.newton-cg
0.467961165,0.936363636,LR.SRO.newton-cg
0.47961165,0.936363636,LR.SRO.newton-cg
0.47961165,0.938181818,LR.SRO.newton-cg
0.482524272,0.938181818,LR.SRO.newton-cg
0.482524272,0.94,LR.SRO.newton-cg
0.493203883,0.94,LR.SRO.newton-cg
0.493203883,0.943636364,LR.SRO.newton-cg
0.497087379,0.943636364,LR.SRO.newton-cg
0.497087379,0.945454545,LR.SRO.newton-cg
0.516504854,0.945454545,LR.SRO.newton-cg
0.516504854,0.947272727,LR.SRO.newton-cg
0.52038835,0.947272727,LR.SRO.newton-cg
0.52038835,0.949090909,LR.SRO.newton-cg
0.533980583,0.949090909,LR.SRO.newton-cg
0.533980583,0.950909091,LR.SRO.newton-cg
0.54368932,0.950909091,LR.SRO.newton-cg
0.54368932,0.952727273,LR.SRO.newton-cg
0.549514563,0.952727273,LR.SRO.newton-cg
0.549514563,0.956363636,LR.SRO.newton-cg
0.553398058,0.956363636,LR.SRO.newton-cg
0.553398058,0.958181818,LR.SRO.newton-cg
0.557281553,0.958181818,LR.SRO.newton-cg
0.557281553,0.96,LR.SRO.newton-cg
0.575728155,0.96,LR.SRO.newton-cg
0.575728155,0.961818182,LR.SRO.newton-cg
0.57961165,0.961818182,LR.SRO.newton-cg
0.57961165,0.963636364,LR.SRO.newton-cg
0.580582524,0.963636364,LR.SRO.newton-cg
0.580582524,0.965454545,LR.SRO.newton-cg
0.591262136,0.965454545,LR.SRO.newton-cg
0.591262136,0.967272727,LR.SRO.newton-cg
0.610679612,0.967272727,LR.SRO.newton-cg
0.610679612,0.969090909,LR.SRO.newton-cg
0.613592233,0.969090909,LR.SRO.newton-cg
0.613592233,0.970909091,LR.SRO.newton-cg
0.675728155,0.970909091,LR.SRO.newton-cg
0.675728155,0.972727273,LR.SRO.newton-cg
0.682524272,0.972727273,LR.SRO.newton-cg
0.682524272,0.974545455,LR.SRO.newton-cg
0.710679612,0.974545455,LR.SRO.newton-cg
0.710679612,0.976363636,LR.SRO.newton-cg
0.773786408,0.976363636,LR.SRO.newton-cg
0.773786408,0.978181818,LR.SRO.newton-cg
0.791262136,0.978181818,LR.SRO.newton-cg
0.791262136,0.98,LR.SRO.newton-cg
0.829126214,0.98,LR.SRO.newton-cg
0.829126214,0.981818182,LR.SRO.newton-cg
0.861165049,0.981818182,LR.SRO.newton-cg
0.861165049,0.983636364,LR.SRO.newton-cg
0.866990291,0.983636364,LR.SRO.newton-cg
0.866990291,0.987272727,LR.SRO.newton-cg
0.875728155,0.987272727,LR.SRO.newton-cg
0.875728155,0.989090909,LR.SRO.newton-cg
0.886407767,0.989090909,LR.SRO.newton-cg
0.886407767,0.990909091,LR.SRO.newton-cg
0.888349515,0.990909091,LR.SRO.newton-cg
0.888349515,0.992727273,LR.SRO.newton-cg
0.912621359,0.992727273,LR.SRO.newton-cg
0.912621359,0.994545455,LR.SRO.newton-cg
0.92815534,0.994545455,LR.SRO.newton-cg
0.92815534,0.996363636,LR.SRO.newton-cg
0.961165049,0.996363636,LR.SRO.newton-cg
0.961165049,0.998181818,LR.SRO.newton-cg
0.995145631,0.998181818,LR.SRO.newton-cg
0.995145631,1,LR.SRO.newton-cg
1,1,LR.SRO.newton-cg
0,0,LR.SRO.newton-cholesky
0,0.001818182,LR.SRO.newton-cholesky
0,0.254545455,LR.SRO.newton-cholesky
0.001941748,0.254545455,LR.SRO.newton-cholesky
0.001941748,0.263636364,LR.SRO.newton-cholesky
0.002912621,0.263636364,LR.SRO.newton-cholesky
0.002912621,0.312727273,LR.SRO.newton-cholesky
0.003883495,0.312727273,LR.SRO.newton-cholesky
0.003883495,0.325454545,LR.SRO.newton-cholesky
0.004854369,0.325454545,LR.SRO.newton-cholesky
0.004854369,0.329090909,LR.SRO.newton-cholesky
0.005825243,0.329090909,LR.SRO.newton-cholesky
0.005825243,0.381818182,LR.SRO.newton-cholesky
0.006796117,0.381818182,LR.SRO.newton-cholesky
0.006796117,0.410909091,LR.SRO.newton-cholesky
0.00776699,0.410909091,LR.SRO.newton-cholesky
0.00776699,0.416363636,LR.SRO.newton-cholesky
0.008737864,0.416363636,LR.SRO.newton-cholesky
0.008737864,0.42,LR.SRO.newton-cholesky
0.009708738,0.42,LR.SRO.newton-cholesky
0.009708738,0.429090909,LR.SRO.newton-cholesky
0.010679612,0.429090909,LR.SRO.newton-cholesky
0.010679612,0.452727273,LR.SRO.newton-cholesky
0.011650485,0.452727273,LR.SRO.newton-cholesky
0.011650485,0.465454545,LR.SRO.newton-cholesky
0.012621359,0.465454545,LR.SRO.newton-cholesky
0.012621359,0.474545455,LR.SRO.newton-cholesky
0.016504854,0.474545455,LR.SRO.newton-cholesky
0.016504854,0.487272727,LR.SRO.newton-cholesky
0.018446602,0.487272727,LR.SRO.newton-cholesky
0.018446602,0.494545455,LR.SRO.newton-cholesky
0.019417476,0.494545455,LR.SRO.newton-cholesky
0.019417476,0.503636364,LR.SRO.newton-cholesky
0.02038835,0.503636364,LR.SRO.newton-cholesky
0.02038835,0.510909091,LR.SRO.newton-cholesky
0.021359223,0.510909091,LR.SRO.newton-cholesky
0.021359223,0.52,LR.SRO.newton-cholesky
0.023300971,0.52,LR.SRO.newton-cholesky
0.023300971,0.549090909,LR.SRO.newton-cholesky
0.024271845,0.549090909,LR.SRO.newton-cholesky
0.024271845,0.563636364,LR.SRO.newton-cholesky
0.025242718,0.563636364,LR.SRO.newton-cholesky
0.025242718,0.590909091,LR.SRO.newton-cholesky
0.026213592,0.590909091,LR.SRO.newton-cholesky
0.026213592,0.592727273,LR.SRO.newton-cholesky
0.027184466,0.592727273,LR.SRO.newton-cholesky
0.027184466,0.603636364,LR.SRO.newton-cholesky
0.02815534,0.603636364,LR.SRO.newton-cholesky
0.02815534,0.607272727,LR.SRO.newton-cholesky
0.029126214,0.607272727,LR.SRO.newton-cholesky
0.029126214,0.610909091,LR.SRO.newton-cholesky
0.030097087,0.610909091,LR.SRO.newton-cholesky
0.030097087,0.616363636,LR.SRO.newton-cholesky
0.031067961,0.616363636,LR.SRO.newton-cholesky
0.031067961,0.621818182,LR.SRO.newton-cholesky
0.033980583,0.621818182,LR.SRO.newton-cholesky
0.033980583,0.625454545,LR.SRO.newton-cholesky
0.034951456,0.625454545,LR.SRO.newton-cholesky
0.034951456,0.630909091,LR.SRO.newton-cholesky
0.03592233,0.630909091,LR.SRO.newton-cholesky
0.03592233,0.643636364,LR.SRO.newton-cholesky
0.037864078,0.643636364,LR.SRO.newton-cholesky
0.037864078,0.649090909,LR.SRO.newton-cholesky
0.040776699,0.649090909,LR.SRO.newton-cholesky
0.040776699,0.656363636,LR.SRO.newton-cholesky
0.04368932,0.656363636,LR.SRO.newton-cholesky
0.04368932,0.658181818,LR.SRO.newton-cholesky
0.044660194,0.658181818,LR.SRO.newton-cholesky
0.044660194,0.665454545,LR.SRO.newton-cholesky
0.045631068,0.665454545,LR.SRO.newton-cholesky
0.045631068,0.669090909,LR.SRO.newton-cholesky
0.046601942,0.669090909,LR.SRO.newton-cholesky
0.046601942,0.670909091,LR.SRO.newton-cholesky
0.047572816,0.670909091,LR.SRO.newton-cholesky
0.047572816,0.674545455,LR.SRO.newton-cholesky
0.048543689,0.674545455,LR.SRO.newton-cholesky
0.048543689,0.683636364,LR.SRO.newton-cholesky
0.051456311,0.683636364,LR.SRO.newton-cholesky
0.051456311,0.685454545,LR.SRO.newton-cholesky
0.057281553,0.685454545,LR.SRO.newton-cholesky
0.057281553,0.689090909,LR.SRO.newton-cholesky
0.061165049,0.689090909,LR.SRO.newton-cholesky
0.061165049,0.692727273,LR.SRO.newton-cholesky
0.065048544,0.692727273,LR.SRO.newton-cholesky
0.065048544,0.694545455,LR.SRO.newton-cholesky
0.066019417,0.694545455,LR.SRO.newton-cholesky
0.066019417,0.698181818,LR.SRO.newton-cholesky
0.066990291,0.698181818,LR.SRO.newton-cholesky
0.066990291,0.710909091,LR.SRO.newton-cholesky
0.070873786,0.710909091,LR.SRO.newton-cholesky
0.070873786,0.712727273,LR.SRO.newton-cholesky
0.07184466,0.712727273,LR.SRO.newton-cholesky
0.07184466,0.714545455,LR.SRO.newton-cholesky
0.077669903,0.714545455,LR.SRO.newton-cholesky
0.077669903,0.723636364,LR.SRO.newton-cholesky
0.07961165,0.723636364,LR.SRO.newton-cholesky
0.07961165,0.730909091,LR.SRO.newton-cholesky
0.083495146,0.730909091,LR.SRO.newton-cholesky
0.083495146,0.732727273,LR.SRO.newton-cholesky
0.088349515,0.732727273,LR.SRO.newton-cholesky
0.088349515,0.734545455,LR.SRO.newton-cholesky
0.090291262,0.734545455,LR.SRO.newton-cholesky
0.090291262,0.736363636,LR.SRO.newton-cholesky
0.093203883,0.736363636,LR.SRO.newton-cholesky
0.093203883,0.738181818,LR.SRO.newton-cholesky
0.096116505,0.738181818,LR.SRO.newton-cholesky
0.096116505,0.74,LR.SRO.newton-cholesky
0.097087379,0.74,LR.SRO.newton-cholesky
0.097087379,0.741818182,LR.SRO.newton-cholesky
0.099029126,0.741818182,LR.SRO.newton-cholesky
0.099029126,0.745454545,LR.SRO.newton-cholesky
0.101941748,0.745454545,LR.SRO.newton-cholesky
0.101941748,0.747272727,LR.SRO.newton-cholesky
0.106796117,0.747272727,LR.SRO.newton-cholesky
0.106796117,0.749090909,LR.SRO.newton-cholesky
0.108737864,0.749090909,LR.SRO.newton-cholesky
0.108737864,0.752727273,LR.SRO.newton-cholesky
0.114563107,0.752727273,LR.SRO.newton-cholesky
0.114563107,0.754545455,LR.SRO.newton-cholesky
0.118446602,0.754545455,LR.SRO.newton-cholesky
0.118446602,0.758181818,LR.SRO.newton-cholesky
0.119417476,0.758181818,LR.SRO.newton-cholesky
0.119417476,0.76,LR.SRO.newton-cholesky
0.123300971,0.76,LR.SRO.newton-cholesky
0.123300971,0.763636364,LR.SRO.newton-cholesky
0.124271845,0.763636364,LR.SRO.newton-cholesky
0.124271845,0.767272727,LR.SRO.newton-cholesky
0.132038835,0.767272727,LR.SRO.newton-cholesky
0.132038835,0.769090909,LR.SRO.newton-cholesky
0.133009709,0.769090909,LR.SRO.newton-cholesky
0.133009709,0.770909091,LR.SRO.newton-cholesky
0.13592233,0.770909091,LR.SRO.newton-cholesky
0.13592233,0.776363636,LR.SRO.newton-cholesky
0.136893204,0.776363636,LR.SRO.newton-cholesky
0.136893204,0.778181818,LR.SRO.newton-cholesky
0.137864078,0.778181818,LR.SRO.newton-cholesky
0.137864078,0.781818182,LR.SRO.newton-cholesky
0.138834951,0.781818182,LR.SRO.newton-cholesky
0.138834951,0.787272727,LR.SRO.newton-cholesky
0.139805825,0.787272727,LR.SRO.newton-cholesky
0.139805825,0.789090909,LR.SRO.newton-cholesky
0.144660194,0.789090909,LR.SRO.newton-cholesky
0.144660194,0.792727273,LR.SRO.newton-cholesky
0.148543689,0.792727273,LR.SRO.newton-cholesky
0.148543689,0.794545455,LR.SRO.newton-cholesky
0.15631068,0.794545455,LR.SRO.newton-cholesky
0.15631068,0.796363636,LR.SRO.newton-cholesky
0.157281553,0.796363636,LR.SRO.newton-cholesky
0.157281553,0.798181818,LR.SRO.newton-cholesky
0.159223301,0.798181818,LR.SRO.newton-cholesky
0.159223301,0.8,LR.SRO.newton-cholesky
0.166990291,0.8,LR.SRO.newton-cholesky
0.166990291,0.801818182,LR.SRO.newton-cholesky
0.169902913,0.801818182,LR.SRO.newton-cholesky
0.169902913,0.803636364,LR.SRO.newton-cholesky
0.17184466,0.803636364,LR.SRO.newton-cholesky
0.17184466,0.807272727,LR.SRO.newton-cholesky
0.173786408,0.807272727,LR.SRO.newton-cholesky
0.173786408,0.809090909,LR.SRO.newton-cholesky
0.174757282,0.809090909,LR.SRO.newton-cholesky
0.174757282,0.810909091,LR.SRO.newton-cholesky
0.17961165,0.810909091,LR.SRO.newton-cholesky
0.17961165,0.812727273,LR.SRO.newton-cholesky
0.181553398,0.812727273,LR.SRO.newton-cholesky
0.181553398,0.816363636,LR.SRO.newton-cholesky
0.194174757,0.816363636,LR.SRO.newton-cholesky
0.194174757,0.818181818,LR.SRO.newton-cholesky
0.195145631,0.818181818,LR.SRO.newton-cholesky
0.195145631,0.82,LR.SRO.newton-cholesky
0.199029126,0.82,LR.SRO.newton-cholesky
0.199029126,0.821818182,LR.SRO.newton-cholesky
0.203883495,0.821818182,LR.SRO.newton-cholesky
0.203883495,0.823636364,LR.SRO.newton-cholesky
0.210679612,0.823636364,LR.SRO.newton-cholesky
0.210679612,0.825454545,LR.SRO.newton-cholesky
0.221359223,0.825454545,LR.SRO.newton-cholesky
0.221359223,0.827272727,LR.SRO.newton-cholesky
0.226213592,0.827272727,LR.SRO.newton-cholesky
0.226213592,0.829090909,LR.SRO.newton-cholesky
0.229126214,0.829090909,LR.SRO.newton-cholesky
0.229126214,0.830909091,LR.SRO.newton-cholesky
0.231067961,0.830909091,LR.SRO.newton-cholesky
0.231067961,0.834545455,LR.SRO.newton-cholesky
0.246601942,0.834545455,LR.SRO.newton-cholesky
0.246601942,0.836363636,LR.SRO.newton-cholesky
0.250485437,0.836363636,LR.SRO.newton-cholesky
0.250485437,0.838181818,LR.SRO.newton-cholesky
0.253398058,0.838181818,LR.SRO.newton-cholesky
0.253398058,0.84,LR.SRO.newton-cholesky
0.260194175,0.84,LR.SRO.newton-cholesky
0.260194175,0.841818182,LR.SRO.newton-cholesky
0.263106796,0.841818182,LR.SRO.newton-cholesky
0.263106796,0.847272727,LR.SRO.newton-cholesky
0.277669903,0.847272727,LR.SRO.newton-cholesky
0.277669903,0.849090909,LR.SRO.newton-cholesky
0.280582524,0.849090909,LR.SRO.newton-cholesky
0.280582524,0.850909091,LR.SRO.newton-cholesky
0.281553398,0.850909091,LR.SRO.newton-cholesky
0.281553398,0.854545455,LR.SRO.newton-cholesky
0.282524272,0.854545455,LR.SRO.newton-cholesky
0.282524272,0.856363636,LR.SRO.newton-cholesky
0.283495146,0.856363636,LR.SRO.newton-cholesky
0.283495146,0.858181818,LR.SRO.newton-cholesky
0.285436893,0.858181818,LR.SRO.newton-cholesky
0.285436893,0.86,LR.SRO.newton-cholesky
0.286407767,0.86,LR.SRO.newton-cholesky
0.286407767,0.861818182,LR.SRO.newton-cholesky
0.287378641,0.861818182,LR.SRO.newton-cholesky
0.287378641,0.863636364,LR.SRO.newton-cholesky
0.29223301,0.863636364,LR.SRO.newton-cholesky
0.29223301,0.865454545,LR.SRO.newton-cholesky
0.294174757,0.865454545,LR.SRO.newton-cholesky
0.294174757,0.867272727,LR.SRO.newton-cholesky
0.298058252,0.867272727,LR.SRO.newton-cholesky
0.298058252,0.870909091,LR.SRO.newton-cholesky
0.315533981,0.870909091,LR.SRO.newton-cholesky
0.315533981,0.878181818,LR.SRO.newton-cholesky
0.316504854,0.878181818,LR.SRO.newton-cholesky
0.316504854,0.881818182,LR.SRO.newton-cholesky
0.323300971,0.881818182,LR.SRO.newton-cholesky
0.323300971,0.883636364,LR.SRO.newton-cholesky
0.326213592,0.883636364,LR.SRO.newton-cholesky
0.326213592,0.885454545,LR.SRO.newton-cholesky
0.333980583,0.885454545,LR.SRO.newton-cholesky
0.333980583,0.887272727,LR.SRO.newton-cholesky
0.334951456,0.887272727,LR.SRO.newton-cholesky
0.334951456,0.889090909,LR.SRO.newton-cholesky
0.340776699,0.889090909,LR.SRO.newton-cholesky
0.340776699,0.890909091,LR.SRO.newton-cholesky
0.344660194,0.890909091,LR.SRO.newton-cholesky
0.344660194,0.894545455,LR.SRO.newton-cholesky
0.350485437,0.894545455,LR.SRO.newton-cholesky
0.350485437,0.896363636,LR.SRO.newton-cholesky
0.360194175,0.896363636,LR.SRO.newton-cholesky
0.360194175,0.898181818,LR.SRO.newton-cholesky
0.374757282,0.898181818,LR.SRO.newton-cholesky
0.374757282,0.9,LR.SRO.newton-cholesky
0.376699029,0.9,LR.SRO.newton-cholesky
0.376699029,0.901818182,LR.SRO.newton-cholesky
0.391262136,0.901818182,LR.SRO.newton-cholesky
0.391262136,0.903636364,LR.SRO.newton-cholesky
0.393203883,0.903636364,LR.SRO.newton-cholesky
0.393203883,0.907272727,LR.SRO.newton-cholesky
0.402912621,0.907272727,LR.SRO.newton-cholesky
0.402912621,0.910909091,LR.SRO.newton-cholesky
0.403883495,0.910909091,LR.SRO.newton-cholesky
0.403883495,0.912727273,LR.SRO.newton-cholesky
0.413592233,0.912727273,LR.SRO.newton-cholesky
0.413592233,0.918181818,LR.SRO.newton-cholesky
0.423300971,0.918181818,LR.SRO.newton-cholesky
0.423300971,0.92,LR.SRO.newton-cholesky
0.424271845,0.92,LR.SRO.newton-cholesky
0.424271845,0.921818182,LR.SRO.newton-cholesky
0.432038835,0.921818182,LR.SRO.newton-cholesky
0.432038835,0.923636364,LR.SRO.newton-cholesky
0.433980583,0.923636364,LR.SRO.newton-cholesky
0.433980583,0.925454545,LR.SRO.newton-cholesky
0.43592233,0.925454545,LR.SRO.newton-cholesky
0.43592233,0.927272727,LR.SRO.newton-cholesky
0.439805825,0.927272727,LR.SRO.newton-cholesky
0.439805825,0.929090909,LR.SRO.newton-cholesky
0.455339806,0.929090909,LR.SRO.newton-cholesky
0.455339806,0.930909091,LR.SRO.newton-cholesky
0.458252427,0.930909091,LR.SRO.newton-cholesky
0.458252427,0.934545455,LR.SRO.newton-cholesky
0.467961165,0.934545455,LR.SRO.newton-cholesky
0.467961165,0.936363636,LR.SRO.newton-cholesky
0.47961165,0.936363636,LR.SRO.newton-cholesky
0.47961165,0.938181818,LR.SRO.newton-cholesky
0.482524272,0.938181818,LR.SRO.newton-cholesky
0.482524272,0.94,LR.SRO.newton-cholesky
0.493203883,0.94,LR.SRO.newton-cholesky
0.493203883,0.943636364,LR.SRO.newton-cholesky
0.497087379,0.943636364,LR.SRO.newton-cholesky
0.497087379,0.945454545,LR.SRO.newton-cholesky
0.516504854,0.945454545,LR.SRO.newton-cholesky
0.516504854,0.947272727,LR.SRO.newton-cholesky
0.52038835,0.947272727,LR.SRO.newton-cholesky
0.52038835,0.949090909,LR.SRO.newton-cholesky
0.533980583,0.949090909,LR.SRO.newton-cholesky
0.533980583,0.950909091,LR.SRO.newton-cholesky
0.544660194,0.950909091,LR.SRO.newton-cholesky
0.544660194,0.952727273,LR.SRO.newton-cholesky
0.549514563,0.952727273,LR.SRO.newton-cholesky
0.549514563,0.954545455,LR.SRO.newton-cholesky
0.551456311,0.954545455,LR.SRO.newton-cholesky
0.551456311,0.956363636,LR.SRO.newton-cholesky
0.553398058,0.956363636,LR.SRO.newton-cholesky
0.553398058,0.958181818,LR.SRO.newton-cholesky
0.557281553,0.958181818,LR.SRO.newton-cholesky
0.557281553,0.96,LR.SRO.newton-cholesky
0.575728155,0.96,LR.SRO.newton-cholesky
0.575728155,0.961818182,LR.SRO.newton-cholesky
0.57961165,0.961818182,LR.SRO.newton-cholesky
0.57961165,0.963636364,LR.SRO.newton-cholesky
0.580582524,0.963636364,LR.SRO.newton-cholesky
0.580582524,0.965454545,LR.SRO.newton-cholesky
0.590291262,0.965454545,LR.SRO.newton-cholesky
0.590291262,0.967272727,LR.SRO.newton-cholesky
0.610679612,0.967272727,LR.SRO.newton-cholesky
0.610679612,0.969090909,LR.SRO.newton-cholesky
0.614563107,0.969090909,LR.SRO.newton-cholesky
0.614563107,0.970909091,LR.SRO.newton-cholesky
0.674757282,0.970909091,LR.SRO.newton-cholesky
0.674757282,0.972727273,LR.SRO.newton-cholesky
0.683495146,0.972727273,LR.SRO.newton-cholesky
0.683495146,0.974545455,LR.SRO.newton-cholesky
0.710679612,0.974545455,LR.SRO.newton-cholesky
0.710679612,0.976363636,LR.SRO.newton-cholesky
0.773786408,0.976363636,LR.SRO.newton-cholesky
0.773786408,0.978181818,LR.SRO.newton-cholesky
0.791262136,0.978181818,LR.SRO.newton-cholesky
0.791262136,0.98,LR.SRO.newton-cholesky
0.829126214,0.98,LR.SRO.newton-cholesky
0.829126214,0.981818182,LR.SRO.newton-cholesky
0.861165049,0.981818182,LR.SRO.newton-cholesky
0.861165049,0.983636364,LR.SRO.newton-cholesky
0.865048544,0.983636364,LR.SRO.newton-cholesky
0.865048544,0.985454545,LR.SRO.newton-cholesky
0.866990291,0.985454545,LR.SRO.newton-cholesky
0.866990291,0.987272727,LR.SRO.newton-cholesky
0.875728155,0.987272727,LR.SRO.newton-cholesky
0.875728155,0.989090909,LR.SRO.newton-cholesky
0.886407767,0.989090909,LR.SRO.newton-cholesky
0.886407767,0.990909091,LR.SRO.newton-cholesky
0.888349515,0.990909091,LR.SRO.newton-cholesky
0.888349515,0.992727273,LR.SRO.newton-cholesky
0.912621359,0.992727273,LR.SRO.newton-cholesky
0.912621359,0.994545455,LR.SRO.newton-cholesky
0.92815534,0.994545455,LR.SRO.newton-cholesky
0.92815534,0.996363636,LR.SRO.newton-cholesky
0.961165049,0.996363636,LR.SRO.newton-cholesky
0.961165049,0.998181818,LR.SRO.newton-cholesky
0.995145631,0.998181818,LR.SRO.newton-cholesky
0.995145631,1,LR.SRO.newton-cholesky
1,1,LR.SRO.newton-cholesky
0,0,LR.ISR.lbfgs
0,0.001818182,LR.ISR.lbfgs
0,0.165454545,LR.ISR.lbfgs
0.000970874,0.165454545,LR.ISR.lbfgs
0.000970874,0.225454545,LR.ISR.lbfgs
0.001941748,0.225454545,LR.ISR.lbfgs
0.001941748,0.28,LR.ISR.lbfgs
0.002912621,0.28,LR.ISR.lbfgs
0.002912621,0.289090909,LR.ISR.lbfgs
